pair,delta
"'t','",0.2058708667755127
"',Key.backspace",0.5389590263366699
"Key.backspace,Key.backspace",0.11979794502258301
"Key.backspace,'a'",0.13929390907287598
"'a','t'",0.07995223999023438
"'t','",0.13141512870788574
"','s'",0.10857391357421875
"'s',Key.space",0.10789871215820312
"Key.space,'t'",0.0878911018371582
"'t','h'",0.08813214302062988
"'h','e'",0.06741881370544434
"'e',Key.space",0.068511962890625
"Key.space,'o'",0.027846097946166992
"'o','n'",0.09214210510253906
"'n','y'",0.16019487380981445
"'y','l'",0.11694192886352539
"'l',Key.backspace",0.21257615089416504
"Key.backspace,Key.backspace",0.14679384231567383
"Key.backspace,'l'",0.23631691932678223
"'l','y'",0.06786417961120605
"'y',Key.space",0.07629585266113281
"Key.space,'d'",0.1160120964050293
"'d','a'",0.12796807289123535
"'a','t'",0.13820600509643555
"'t','a'",0.09148001670837402
"'a',Key.space",0.14637517929077148
"Key.space,'p'",0.0843038558959961
"'p','o'",0.11160492897033691
"'o','i'",0.08016204833984375
"'i','n'",0.02828383445739746
"'n','t'",0.07581901550292969
"'t',Key.space",0.08990120887756348
"Key.space,'t'",0.09591174125671387
"'t','h'",0.08416318893432617
"'h','a'",0.04800581932067871
"'a','t'",0.07997798919677734
"'t',Key.space",0.06847524642944336
"'c','a'",0.1036539077758789
"'a','r'",0.20303893089294434
"'r','e'",0.14290213584899902
"'e','e'",0.15665984153747559
"'e','r'",0.1002051830291748
"'r',Key.space",0.07099008560180664
"Key.space,'c'",0.15194177627563477
"'c','e'",0.2131650447845459
"'e','n'",0.09228181838989258
"'n','t'",0.059554100036621094
"'t','e'",0.10449814796447754
"'e','r'",0.09181380271911621
"'r','s'",0.09564495086669922
"'s',Key.space",0.11214900016784668
"Key.space,'h'",0.09234309196472168
"'h','a'",0.040067195892333984
"'a','v'",0.04385685920715332
"'v','e'",0.10831880569458008
"'e','.'",0.14461326599121094
"'.',Key.space",0.16437292098999023
"Key.space,Key.shift_r",0.4053950309753418
"Key.shift_r,'M'",0.10427379608154297
"'M','o'",0.1404590606689453
"'o','r'",0.05172920227050781
"'r','e'",0.047592878341674805
"'e','s'",0.1691908836364746
"'s','o'",0.0760960578918457
"'o',Key.space",0.043530941009521484
"Key.space,'i'",0.2033531665802002
"'i','m'",0.06782388687133789
"'m','p'",0.09621715545654297
"'p','o'",0.0634920597076416
"'o','r'",0.07698988914489746
"'r','t'",0.17081713676452637
"'t','a'",0.25999999046325684
"'a','n'",0.1481637954711914
"'n','t'",0.10342812538146973
"'t',Key.space",0.09952402114868164
"Key.space,'f'",0.09268593788146973
"'f','o'",0.07547307014465332
"'o','r'",0.0868988037109375
"'r',Key.space",0.09617114067077637
"Key.space,'s'",0.07219982147216797
"'s','c'",0.14735007286071777
"'c','h'",0.0876312255859375
"'h','o'",0.027516841888427734
"'o','o'",0.14133810997009277
"'o','l'",0.20211315155029297
"'l','s'",0.07111883163452148
"'s',Key.space",0.10438179969787598
"Key.space,'l'",0.0596470832824707
"'l','i'",0.07618093490600586
"'i','k'",0.1808171272277832
"'k','e'",0.05205893516540527
"'e',Key.space",0.0872502326965332
"Key.space,Key.shift_r",0.1719679832458496
"Key.shift_r,'D'",0.03600001335144043
"'D','e'",0.1492459774017334
"'e',Key.shift_r",0.22799468040466309
"Key.shift_r,'V'",0.07654929161071777
"'V','r'",0.1464550495147705
"'r','y'",0.16840291023254395
"'y',Key.space",0.07995295524597168
"Key.space,'w'",0.6417088508605957
"'w','h'",0.07654929161071777
"'h','o'",0.05949068069458008
"'o',Key.space",0.1201169490814209
"'m','a'",0.05545687675476074
"'a','r'",0.09133219718933105
"'r','k'",0.0882558822631836
"'k','e'",0.0600740909576416
"'e','t'",0.11554193496704102
"'t','s'",0.1407010555267334
"'s',Key.space",0.2574326992034912
"Key.space,'b'",0.21785426139831543
"'b','a'",0.35005998611450195
"'a','s'",0.12853479385375977
"'s','e'",0.08773612976074219
"'e','d'",0.18835711479187012
"'d',Key.space",0.06755995750427246
"Key.space,'o'",0.1320939064025879
"'o','n'",0.05984687805175781
"'n',Key.space",0.08802318572998047
"Key.space,'t'",0.23700284957885742
"'t','h'",0.09611225128173828
"'h','e'",0.09980273246765137
"'e','i'",0.12023520469665527
"'i','r'",0.09283971786499023
"'r',Key.space",0.09461832046508789
"'a','f'",0.24947500228881836
"'f','t'",0.24708795547485352
"'t','e'",0.06779909133911133
"'e','r'",0.16812586784362793
"'r',Key.space",0.1721179485321045
"Key.space,'c'",0.7923910617828369
"'c','o'",0.16945505142211914
"'o','l'",0.23907995223999023
"'l','l'",0.16093683242797852
"'l','e'",0.06392621994018555
"'e','g'",0.06787395477294922
"'g','e'",0.15642309188842773
"'e',Key.space",0.11179399490356445
"'s','a'",0.1107168197631836
"'a','l'",0.14845609664916992
"'l','a'",0.16045522689819336
"'a','r'",0.1810917854309082
"'r','i'",0.178314208984375
"'i','e'",0.10766077041625977
"'e','s'",0.08027100563049316
"'s','p'",1.9619669914245605
"'p','o'",0.06476616859436035
"'o','s'",0.09585380554199219
"'s','t'",0.09912109375
"'t','.'",1.4802100658416748
"'/',Key.shift_r",0.2769191265106201
"Key.shift_r,'A'",0.07587194442749023
"'A','S'",0.1879260540008545
"'S','U'",0.1846787929534912
"Key.space,'t'",0.1040189266204834
"'t','o'",0.07195806503295898
"'o',Key.space",0.0756828784942627
"Key.space,'p'",0.4882822036743164
"'p','r'",0.4053058624267578
"'r','o'",0.25972819328308105
"'o','s'",0.12398171424865723
"'s','p'",0.20505714416503906
"'p','e'",0.06193709373474121
"'e','c'",0.18913793563842773
"'c','t'",0.18574213981628418
"'t','i'",0.13195371627807617
"'i','v'",0.10379910469055176
"'v','e'",0.07632684707641602
"'e',Key.space",0.09596109390258789
"Key.space,'s'",0.10018706321716309
"'s','t'",0.09990596771240234
"'t','u'",0.20902299880981445
"'u','d'",0.09598684310913086
"'d','e'",0.163527250289917
"'e','n'",0.1034698486328125
"'n','t'",0.07657003402709961
"'t','s'",0.05523109436035156
"Key.shift_r,'D'",0.08643698692321777
"'D','a'",0.14724302291870117
"'a','n'",0.09376287460327148
"'n','i'",0.0879049301147461
"'i','e'",0.40688323974609375
"'e','l'",0.06843209266662598
"'l',Key.space",0.09601998329162598
"Key.space,Key.shift_r",0.14520597457885742
"Key.shift_r,'K'",0.08821582794189453
"'K','e'",0.052247047424316406
"'e','n'",0.10737395286560059
"'n','t'",0.08804798126220703
"Key.cmd,'ç'",0.1034388542175293
"'ç',Key.cmd",1.0891492366790771
"Key.cmd,'√'",0.10796904563903809
"Key.shift_r,';'",0.13521194458007812
"';',Key.space",0.0905618667602539
"Key.cmd,'ç'",0.11196422576904297
"'ç',Key.cmd",1.9534289836883545
"Key.cmd,'√'",0.07890582084655762
"'√',Key.cmd",1.3364970684051514
"Key.cmd,'Ω'",0.06077694892883301
"'Ω',Key.shift_r",0.7303402423858643
"Key.shift_r,'F'",0.016696691513061523
"'F','o'",0.46870923042297363
"'o','u'",0.1205906867980957
"'u','n'",0.1975412368774414
"'n','d'",0.056298017501831055
"'d','e'",0.1945347785949707
"'e','d'",0.16251325607299805
"'d',Key.space",0.09986376762390137
"Key.space,'a'",0.08423209190368652
"'a',Key.space",0.1277158260345459
"Key.space,'n'",0.3482241630554199
"'n','o'",0.0715172290802002
"'o','n'",0.10782170295715332
"'n','p'",0.23968195915222168
"'p','r'",0.07946515083312988
"'r','o'",0.12541508674621582
"'o','f'",0.07952690124511719
"'f','i'",0.10824918746948242
"'i','t'",0.0723578929901123
"'t',Key.space",0.29367494583129883
"'p','r'",0.07814311981201172
"'r','e'",0.08814883232116699
"'e','v'",0.11985206604003906
"'v',Key.space",0.2566258907318115
"Key.space,Key.backspace",0.6721651554107666
"Key.backspace,'.'",0.30518293380737305
"'.',Key.space",0.10501718521118164
"Key.space,Key.shift_r",0.18703985214233398
"Key.shift_r,'S'",0.054692983627319336
"'S','r'",0.17422795295715332
"'r','.'",0.2945079803466797
"'.',Key.space",0.09527015686035156
"Key.space,'m'",0.31553006172180176
"'m',Key.backspace",0.36051082611083984
"Key.backspace,Key.shift_r",0.19694805145263672
"Key.shift_r,'M'",0.07987213134765625
"'M','a'",0.1035928726196289
"'a','n'",0.09256696701049805
"'n','a'",0.08372092247009277
"'a','g'",0.1278553009033203
"'g','e'",0.08446884155273438
"'e','r'",0.1802828311920166
"'r',Key.space",0.1030263900756836
"Key.space,Key.shift_r",0.24357867240905762
"Key.shift_r,Key.space",0.1957712173461914
"Key.space,Key.shift_r",0.17510485649108887
"Key.shift_r,Key.shift_r",0.17886996269226074
"Key.shift_r,'L'",0.18420815467834473
"'L','e'",0.10482192039489746
"'e','g'",0.051106929779052734
"'g','a'",0.05951809883117676
"'a','l'",0.03321194648742676
"'l',Key.space",0.11475205421447754
"Key.space,Key.shift_r",0.3315439224243164
"Key.shift_r,'Z'",0.13906002044677734
"'Z','o'",0.17252779006958008
"'o','o'",0.13849329948425293
"'o','m'",0.1197357177734375
"'m',Key.space",0.07590031623840332
"Key.space,Key.backspace",0.36937975883483887
"Key.backspace,Key.backspace",0.13733911514282227
"Key.backspace,Key.backspace",0.127518892288208
"Key.backspace,Key.backspace",0.13666510581970215
"Key.backspace,Key.backspace",0.12143802642822266
"Key.backspace,Key.backspace",0.12357306480407715
"Key.backspace,'z'",0.43735289573669434
"'z','o'",0.11143708229064941
"'o','o'",0.1436300277709961
"'o','m'",0.10770010948181152
"'m',Key.space",0.2242879867553711
"Key.space,Key.shift_r",1.090052843093872
"Key.shift_r,Key.space",0.2867608070373535
"Key.space,'Y'",0.22066521644592285
"'Y','a'",0.19168782234191895
"'a','l'",0.08770918846130371
"'l','e'",0.10791397094726562
"'e',Key.space",0.08004379272460938
"Key.space,Key.shift_r",0.12210726737976074
"Key.shift_r,'M'",0.11206197738647461
"'M','B'",0.08372902870178223
"'B','A'",0.06026792526245117
"'A','.'",0.17114782333374023
"'.',Key.space",0.12769222259521484
"Key.space,Key.shift_r",1.755120038986206
"Key.shift_r,'C'",0.10007882118225098
"'C','u'",0.17787599563598633
"'u','r'",0.11199307441711426
"'r','r'",0.16224002838134766
"'r','e'",0.11121106147766113
"'e','n'",0.10859394073486328
"'n','t'",0.09990191459655762
"'t','l'",0.0999300479888916
"'l','y'",0.08397412300109863
"'y',Key.space",0.07203269004821777
"Key.space,Key.shift_r",0.20176005363464355
"Key.shift_r,Key.space",0.1760082244873047
"Key.space,'U'",0.3439910411834717
"'U','C'",0.15168476104736328
"'C','B'",0.27277398109436035
"'B',Key.space",0.2799341678619385
"Key.space,'d'",0.31989192962646484
"'d','o'",0.09986209869384766
"'o','i'",0.06010913848876953
"'i','n'",0.07968592643737793
"'n','g'",0.029320955276489258
"'g',Key.space",0.16503500938415527
"Key.space,'a'",0.14846587181091309
"'a',Key.space",0.1441938877105713
"Key.space,'e'",0.4602482318878174
"'e','v'",0.15542078018188477
"'v','e'",0.09162402153015137
"'e','n'",0.0757901668548584
"'n','i'",0.06414294242858887
"'i','n'",0.10007405281066895
"'n','g'",0.023873090744018555
"'g',Key.space",0.10013890266418457
"Key.space,'p'",0.05530881881713867
"'p','r'",0.1204373836517334
"'r','o'",0.12033677101135254
"'o','g'",0.0957498550415039
"'g','r'",0.07223701477050781
"'r','e'",0.0477902889251709
"'e',Key.backspace",0.4165916442871094
"Key.backspace,'a'",0.13548922538757324
"'a','m'",0.11628413200378418
"'m',Key.space",0.0796048641204834
"Key.space,'i'",0.1260819435119629
"'i','n'",0.09598207473754883
"'n',Key.space",0.06362485885620117
"Key.space,Key.shift_r",0.4489600658416748
"Key.shift_r,'D'",0.08097505569458008
"'D','a'",0.07597494125366211
"'a','t'",0.17145586013793945
"'t','a'",0.10449004173278809
"'a',Key.backspace",0.7816910743713379
"Key.backspace,Key.backspace",0.14208292961120605
"Key.backspace,Key.backspace",0.1360771656036377
"Key.backspace,Key.backspace",0.11701798439025879
"Key.backspace,Key.shift_r",0.48186302185058594
"Key.shift_r,Key.shift_r",0.48611974716186523
"Key.shift_r,'S'",0.13159418106079102
"'S','c'",0.19785094261169434
"'c','h'",0.07219314575195312
"'h','o'",0.07192587852478027
"'o','o'",0.2500481605529785
"'o','l'",0.2593369483947754
"'l',Key.space",0.13504409790039062
"Key.space,'o'",0.13055682182312012
"'o','f'",0.051483869552612305
"'f',Key.space",0.1535031795501709
"Key.space,Key.shift_r",0.48536109924316406
"Key.shift_r,'I'",0.11548590660095215
"'I','n'",0.14831113815307617
"'n','f'",0.044415950775146484
"'f','o'",0.10394287109375
"'o','r'",0.06747007369995117
"'r','m'",0.15294599533081055
"'m','a'",0.08401775360107422
"'a','i'",0.18421125411987305
"'i','t'",9.894371032714844e-05
"'t','o'",0.5739619731903076
"'o','n'",0.24465513229370117
"'n',Key.space",0.2628347873687744
"Key.space,Key.backspace",1.2114522457122803
"Key.backspace,'.'",0.4203917980194092
"'.',Key.space",0.115753173828125
"Key.space,Key.shift_r",1.1615619659423828
"Key.shift_r,'P'",0.13484501838684082
"'P','r'",0.13745474815368652
"'r','e'",0.047791242599487305
"'e','s'",0.24583697319030762
"'s','i'",0.6045589447021484
"'i','d'",0.11211299896240234
"'d','e'",0.16638708114624023
"'e','n'",0.07963800430297852
"'n','t'",0.07597994804382324
"'t','i'",0.13228583335876465
"'i','a'",0.08391404151916504
"'a','l'",0.10418415069580078
"'l',Key.space",0.08800101280212402
"Key.space,Key.shift_r",0.20540904998779297
"Key.shift_r,'W'",0.07623291015625
"'W','a'",0.10798788070678711
"'a','r'",0.2765672206878662
"'r',Key.backspace",0.20359492301940918
"Key.backspace,Key.backspace",0.12970900535583496
"Key.backspace,Key.backspace",0.12830281257629395
"Key.backspace,Key.shift_r",0.3859262466430664
"Key.shift_r,'A'",0.0061876773834228516
"'A','w'",0.14346909523010254
"'w','a'",0.10355520248413086
"'a','r'",0.11193275451660156
"'r','d'",0.22365427017211914
"'d','.'",0.19209694862365723
"Key.left,Key.space",0.4118080139160156
"Key.space,Key.shift_r",0.2628350257873535
"Key.shift_r,'n'",0.6308159828186035
"'n','o'",0.05176591873168945
"'o','t'",0.04053783416748047
"'t',Key.space",0.1197659969329834
"Key.space,'s'",0.03370523452758789
"'s','u'",0.16411709785461426
"'u','r'",0.056189775466918945
"'r','e'",0.07175993919372559
"'e',Key.space",0.03623700141906738
"Key.space,'w'",0.19806122779846191
"'w','h'",0.04490089416503906
"'h','a'",0.11581087112426758
"'a','t'",0.16735124588012695
"'t',Key.space",0.015246868133544922
"Key.space,'t'",0.15601897239685059
"'t','h'",0.08503198623657227
"'h','i'",0.05510306358337402
"'i','s'",0.08011198043823242
"'s',Key.space",0.0792081356048584
"Key.space,'i'",0.310060977935791
"'i','s'",0.06800174713134766
"'s',Key.space",1.1412270069122314
"Key.space,'s'",0.2400202751159668
"'s','e'",0.46980786323547363
"'e','e'",0.17617297172546387
"'e','m'",0.07948088645935059
"'m','e'",0.0923922061920166
"'e','d'",0.19121479988098145
"'d',Key.space",0.055506229400634766
"Key.space,'l'",0.12434697151184082
"'l','i'",0.05251598358154297
"'i','k'",0.1842670440673828
"'k','e'",0.0200347900390625
"'e',Key.space",0.1080470085144043
"Key.space,'e'",0.05193305015563965
"'e','n'",0.08102917671203613
"'n','o'",0.08707499504089355
"'o','u'",0.15195989608764648
"'u','g'",0.05982613563537598
"'g','h'",0.1230008602142334
"'h',Key.space",0.06409907341003418
"Key.space,'t'",0.04388594627380371
"'t','o'",0.10013699531555176
"'o',Key.space",0.0477907657623291
"Key.space,'g'",0.08013415336608887
"'g','e'",0.05611085891723633
"'e','t'",0.1321730613708496
"'t',Key.space",0.06762218475341797
"Key.space,'h'",0.10464096069335938
"'h','i'",0.08753180503845215
"'i','m'",0.11995530128479004
"'m',Key.space",0.0321347713470459
"Key.space,'a'",0.1080770492553711
"'a',Key.space",0.08361411094665527
"Key.space,Key.shift_r",0.38669395446777344
"Key.shift_r,'W'",0.08825421333312988
"'W','h'",0.16173076629638672
"'h','i'",0.07594490051269531
"'i','t'",0.03993105888366699
"'t','e'",0.05223989486694336
"'e',Key.space",0.10417318344116211
"Key.space,Key.shift_r",0.17137813568115234
"Key.shift_r,'H'",0.13581585884094238
"'H','o'",0.1269698143005371
"'o','u'",0.11990928649902344
"'u','s'",0.04006385803222656
"'s','e'",0.06780123710632324
"'e',Key.space",0.0840456485748291
"Key.space,'v'",0.11217713356018066
"'v','i'",0.08405208587646484
"'i','s'",0.0839848518371582
"'s','i'",0.08785200119018555
"'i','t'",0.09978604316711426
"'t',Key.shift_r",0.0919809341430664
"Key.enter,Key.shift_r",0.7506148815155029
"Key.shift_r,'='",0.34819912910461426
"'=',Key.space",0.09591174125671387
"Key.cmd,'ç'",0.17617511749267578
"Key.shift_r,'M'",0.13625121116638184
"'M','A'",0.08342814445495605
"'A','y'",0.12761187553405762
"'y',Key.shift_r",0.16910481452941895
"Key.shift_r,Key.space",0.011077165603637695
"Key.space,'L'",0.18842601776123047
"'L','u'",0.6244008541107178
"Key.cmd,'√'",0.08407711982727051
"Key.shift_r,';'",0.13582205772399902
"';',Key.space",0.0680840015411377
"Key.shift_r,'S'",0.14742493629455566
"'S','p'",0.2626302242279053
"'p','e'",0.05195188522338867
"'e','n'",0.1299290657043457
"'n','t'",0.036019086837768555
"'t',Key.space",0.11147403717041016
"Key.space,Key.space",0.24444270133972168
"Key.space,'y'",0.26161813735961914
"'y','e'",0.0612339973449707
"'e','a'",0.07533001899719238
"'a','r'",0.07578706741333008
"'r','s'",0.12362909317016602
"'s',Key.space",0.08106589317321777
"Key.space,'i'",0.0834510326385498
"'i','n'",0.09584403038024902
"'n',Key.space",0.04417896270751953
"Key.space,'c'",0.22412800788879395
"'c','o'",0.10346388816833496
"'o','r'",0.10489320755004883
"'r','p'",0.11435294151306152
"'p','o'",0.07989883422851562
"'o','r'",0.007703065872192383
"'r','a'",0.5694589614868164
"'a','t'",0.1744530200958252
"'t','e'",0.07923507690429688
"'e',Key.backspace",0.9975631237030029
"Key.backspace,Key.backspace",0.12754082679748535
"Key.backspace,Key.backspace",0.2692999839782715
"Key.backspace,Key.backspace",0.1327991485595703
"Key.backspace,Key.backspace",0.14798378944396973
"Key.backspace,Key.backspace",0.13508296012878418
"Key.backspace,Key.backspace",0.28090810775756836
"Key.backspace,Key.backspace",0.13609600067138672
"Key.backspace,Key.backspace",0.2778480052947998
"Key.backspace,'c'",1.201442003250122
"'c','o'",0.07594919204711914
"'o','r'",0.16835474967956543
"'r','p'",0.03280806541442871
"'p','o'",0.0590968132019043
"'o','r'",0.07641410827636719
"'r','a'",0.05195903778076172
"'a','t'",0.13602495193481445
"'t','e'",0.06020712852478027
"'e',Key.space",0.7039918899536133
"Key.space,Key.shift_r",0.597877025604248
"Key.shift_r,Key.shift_r",0.7645859718322754
"Key.shift_r,'P'",0.2473461627960205
"'P','G'",1.2672960758209229
"'G',Key.space",0.31868577003479004
"Key.space,Key.shift_r",0.23683786392211914
"Key.shift_r,'P'",0.08816909790039062
"'P','G'",0.0646970272064209
"'G','E'",0.5275461673736572
"'E',Key.space",0.6544950008392334
"Key.shift_r,'H'",0.18229007720947266
"'H','P'",0.0839540958404541
"'P',Key.space",0.607036828994751
"Key.space,Key.backspace",0.5256261825561523
"Key.backspace,Key.backspace",0.14467787742614746
"Key.backspace,Key.shift_r",0.8532619476318359
"Key.shift_r,Key.space",0.27889323234558105
"Key.space,'b'",0.2076709270477295
"'b','e'",0.06314873695373535
"'e','f'",0.10370826721191406
"'f','o'",0.15219688415527344
"'o','r'",0.1082010269165039
"'r','e'",0.05172586441040039
"'e',Key.space",0.09582114219665527
"Key.space,'g'",1.2370920181274414
"'g','o'",0.06339383125305176
"'o','i'",0.07179117202758789
"'i','n'",0.032425880432128906
"'n','g'",0.02784585952758789
"'g',Key.space",0.13646435737609863
"Key.space,'t'",0.08038187026977539
"'t','o'",0.12375020980834961
"'o',Key.space",0.059958696365356445
"Key.space,Key.shift_r",0.23754000663757324
"Key.shift_r,'L'",0.1326000690460205
"'L','e'",0.09205102920532227
"'e','g'",0.055336952209472656
"'g','a'",0.08176994323730469
"'a','l'",0.2420661449432373
"'l','z'",0.3216979503631592
"'z','o'",0.09610319137573242
"'o','o'",0.12002086639404297
"'o','m'",0.12772202491760254
"'m','.'",0.1719679832458496
"'.',Key.space",0.14830589294433594
"Key.space,Key.shift_r",0.5653471946716309
"Key.shift_r,'B'",0.21677184104919434
"'B',Key.backspace",0.41681599617004395
"Key.backspace,Key.shift_r",0.5008010864257812
"Key.shift_r,'V'",0.2875697612762451
"'V','P'",0.1126101016998291
"'P',Key.space",0.1156461238861084
"Key.space,'o'",0.23517799377441406
"'o','f'",0.06811404228210449
"'f',Key.space",0.07560396194458008
"Key.space,Key.shift_r",0.2846999168395996
"Key.shift_r,'R'",0.1070258617401123
"'R','D'",0.6835391521453857
"'D',Key.space",0.15183496475219727
"Key.space,Key.shift_r",0.2157580852508545
"Key.shift_r,Key.space",0.20798182487487793
"Key.space,'L'",0.31200718879699707
"'L','e'",0.20570993423461914
"'e','g'",0.12369489669799805
"'g','a'",0.05194497108459473
"'a','l'",0.08009600639343262
"'l','z'",0.31749725341796875
"'z','o'",0.09655094146728516
"'o','o'",0.13045907020568848
"'o','m'",0.12826180458068848
"'m','.'",0.45652198791503906
"'.',Key.space",0.05935311317443848
"Key.shift_r,'W'",0.08854103088378906
"'W','h'",0.22973895072937012
"'h','a'",0.04000997543334961
"'a','r'",0.036390066146850586
"'r','t'",0.17270612716674805
"'t','o'",0.04392695426940918
"'o','n'",0.06079387664794922
"'n',Key.space",0.08315896987915039
"Key.space,Key.shift_r",0.18999099731445312
"Key.shift_r,'M'",0.09144330024719238
"'M','B'",0.08874964714050293
"'B','V'",8.416175842285156e-05
"'V','A'",0.06775116920471191
"'A',Key.backspace",0.49349284172058105
"Key.backspace,Key.backspace",0.13759708404541016
"Key.backspace,Key.shift_r",0.2958047389984131
"Key.shift_r,'A'",0.1178140640258789
"'A','.'",0.1831049919128418
"'.',Key.space",0.0840749740600586
"Key.shift_r,'T'",0.06387686729431152
"'T','e'",0.17696094512939453
"'e',Key.backspace",0.3428511619567871
"Key.backspace,Key.backspace",0.12705469131469727
"Key.backspace,Key.backspace",0.13527226448059082
"Key.backspace,Key.backspace",0.12273597717285156
"Key.backspace,Key.space",0.24696803092956543
"Key.space,Key.shift_r",0.26204705238342285
"Key.shift_r,Key.space",0.1645948886871338
"Key.space,'s'",0.16264891624450684
"'s','t'",0.14375615119934082
"'t','r'",0.2184889316558838
"'r','o'",0.04746580123901367
"'o','n'",0.05194902420043945
"'n','g'",0.0719602108001709
"'g',Key.space",0.10588788986206055
"Key.space,'t'",0.0643761157989502
"'t','e'",0.0441739559173584
"'e','c'",0.22661590576171875
"'c','h'",0.0599980354309082
"'h',Key.space",0.09598207473754883
"Key.space,'b'",0.37145090103149414
"'b','a'",0.05962014198303223
"'a','c'",0.0919637680053711
"'c','k'",0.12748217582702637
"'k','g'",0.11183905601501465
"'g','r'",0.06445193290710449
"'r','o'",0.04422903060913086
"'o','u'",0.09624195098876953
"'u','n'",0.19262290000915527
"'n','d'",0.08007502555847168
"'d','.'",0.12969493865966797
"Key.shift_r,'C'",0.06770992279052734
"'C','E'",0.052223920822143555
"'E','O'",0.14844298362731934
"'O',Key.space",0.21007895469665527
"Key.space,Key.shift_r",1.7617480754852295
"Key.shift_r,'C'",0.08777093887329102
"'C','O'",0.1599581241607666
"'O','O'",0.1478269100189209
"'O',Key.space",0.32446908950805664
"Key.space,Key.shift_r",0.2330920696258545
"Key.shift_r,Key.shift_r",0.9725461006164551
"Key.shift_r,'N'",0.1400148868560791
"'N','e'",0.09551501274108887
"'e','t'",0.09639883041381836
"'t','l'",0.1943652629852295
"'l','i'",0.033078908920288086
"'i','t'",0.12315702438354492
"'t','e'",0.0724339485168457
"'e','r'",0.10010600090026855
"'r','a'",0.08820104598999023
"'a','c'",0.5187640190124512
"'c','y'",0.2390120029449463
"'y','.'",0.1592099666595459
"'.','o'",0.8585770130157471
"'o','r'",0.0679159164428711
"'r','g'",0.03667116165161133
"'g',Key.shift_r",0.21265506744384766
"Key.shift_r,Key.cmd",0.7130088806152344
"Key.cmd,'†'",0.136030912399292
"'†','n'",0.46213293075561523
"'n','e'",0.08391618728637695
"'e','t'",0.060219764709472656
"'t','l'",0.47646307945251465
"'l','i'",0.2960829734802246
"'i','t'",0.29679322242736816
"'t','e'",0.08361983299255371
"'e','r'",0.13607311248779297
"'r','a'",0.06845283508300781
"'a','c'",0.24898505210876465
"'c','y'",0.38643789291381836
"'y','.'",0.17795729637145996
"'.','o'",0.3245539665222168
"'o','r'",0.12373495101928711
"'r','g'",0.08373785018920898
"'g',Key.enter",0.12087798118591309
"Key.enter,Key.enter",0.1338961124420166
"Key.cmd,'∑'",0.3379969596862793
"Key.shift_r,'F'",0.06742382049560547
"'F','e'",0.07992815971374512
"'e','w'",0.08892488479614258
"'w',Key.space",0.04825711250305176
"Key.space,'h'",0.13127589225769043
"'h','u'",0.1713862419128418
"'u','n'",0.16632604598999023
"'n','d'",0.024605751037597656
"'d','e'",0.16183209419250488
"'e','r'",0.028509855270385742
"'r','e'",0.11264610290527344
"'e','d'",0.15004920959472656
"'d',Key.space",0.0680246353149414
"Key.space,'u'",0.16887712478637695
"'u','s'",0.07619214057922363
"'s','e'",0.07609272003173828
"'e','r'",0.11657333374023438
"'r','s'",0.10070681571960449
"'s',Key.space",0.11101722717285156
"Key.space,'o'",0.0921788215637207
"'o','n'",0.07216501235961914
"'n',Key.space",0.06735897064208984
"Key.space,'t'",0.0646519660949707
"'t','h'",0.07586908340454102
"'h','e'",0.0682210922241211
"'e',Key.space",0.08464288711547852
"Key.space,'p'",0.04681897163391113
"'p','l'",0.1882631778717041
"'l','a'",0.03990983963012695
"'a','t'",0.06537795066833496
"'t','f'",0.19275498390197754
"'f','o'",0.09213399887084961
"'o','r'",0.09990811347961426
"'r','m'",0.06747794151306152
"Key.backspace,Key.backspace",1.0736818313598633
"'s','k'",0.09518098831176758
"'k','e'",0.14481496810913086
"'e','p'",0.11984610557556152
"'p','t'",0.1116628646850586
"'t','i'",0.11680316925048828
"'i','c'",0.1505577564239502
"'c','a'",0.09989404678344727
"'a','l'",0.07391214370727539
"'l',Key.space",0.07045292854309082
"Key.space,'o'",0.0959160327911377
"'o','f'",0.07580018043518066
"'f',Key.space",0.07596683502197266
"Key.space,'r'",0.17862510681152344
"'r','e'",0.07247686386108398
"'e','v'",0.19802021980285645
"'v','e'",0.07193779945373535
"'e','n'",0.10785603523254395
"'n','u'",0.1970229148864746
"'u','e'",0.06305217742919922
"'e',Key.space",0.05221295356750488
"Key.space,'m'",0.1398448944091797
"'m','o'",0.04424595832824707
"'o','d'",0.12409806251525879
"'d','e'",0.1756730079650879
"'e','l'",0.075714111328125
"'l','.'",0.2612118721008301
"Key.cmd,'∑'",0.11551809310913086
"'∑',Key.cmd",0.9476110935211182
"Key.cmd,'∑'",0.07497286796569824
"'∑',Key.cmd",1.34063720703125
"Key.cmd,'∑'",0.02338385581970215
"Key.shift_r,Key.shift_r",0.8266012668609619
"Key.shift_r,Key.shift_r",0.7763657569885254
"Key.cmd,Key.tab",0.052744150161743164
"Key.tab,'a'",1.7658839225769043
"'a','m'",0.19430971145629883
"'m','a'",0.022663354873657227
"'a','z'",0.22461581230163574
"'z','o'",1.3803529739379883
"'o','n'",0.01815009117126465
"'q','u'",0.05174875259399414
"'u','e'",0.31140923500061035
"'e','e'",0.15984797477722168
"'e','n'",0.054486989974975586
"'n',Key.space",0.08987092971801758
"Key.space,'m'",0.14649200439453125
"'m','a'",0.028091907501220703
"'a','t'",0.24303722381591797
"'t','t'",0.11441898345947266
