pair,delta
"'e',Key.space",0.10785794258117676
"Key.space,'s'",0.10790395736694336
"'s','a'",0.12033891677856445
"'a','m'",0.10799002647399902
"'m','e'",0.07190918922424316
"'e',Key.space",0.09207701683044434
"Key.space,'p'",0.11196088790893555
"'p','e'",0.09977602958679199
"'e','o'",0.05632305145263672
"'o','p'",0.1555929183959961
"'p','l'",0.1282510757446289
"'l','e'",0.12816286087036133
"'e',Key.space",0.06775999069213867
"Key.space,'a'",1.7740230560302734
"'a','r'",0.14809894561767578
"'r','e'",0.07193803787231445
"'e',Key.space",0.09999394416809082
"Key.space,'e'",0.19674324989318848
"'e','s'",0.19608497619628906
"'s','s'",0.1368257999420166
"'s','e'",0.1871030330657959
"'e','n'",0.14026522636413574
"'n','t'",0.07192492485046387
"'t','i'",0.09196686744689941
"'i','a'",0.09817004203796387
"'a','l'",0.09987401962280273
"'l','l'",0.14473605155944824
"'l','y'",0.363818883895874
"'y',Key.space",0.2723572254180908
"Key.space,'t'",0.11609387397766113
"'t','h'",0.1119999885559082
"'h','e'",0.588982105255127
"'e',Key.space",0.1819000244140625
"Key.space,'s'",0.06813979148864746
"'s','a'",0.1249549388885498
"'a','m'",0.15102291107177734
"'m','e'",0.08395910263061523
"'e',Key.space",0.23505926132202148
"Key.space,Key.backspace",0.5958726406097412
"Key.backspace,'.'",0.23272323608398438
"'.',Key.space",0.08025407791137695
"Key.space,Key.shift",0.0479888916015625
"Key.shift,'I'",0.4560999870300293
"'I','t'",0.17885184288024902
"'t',Key.space",0.18301105499267578
"Key.space,'s'",0.15130400657653809
"'s','e'",0.10782790184020996
"'e','m'",0.1665811538696289
"'m','e'",0.045159101486206055
"'e',Key.backspace",0.32507991790771484
"Key.backspace,Key.backspace",0.26479196548461914
"Key.backspace,'a'",0.2549891471862793
"'a','p'",0.008238792419433594
"'p','r'",0.13434910774230957
"'r','a'",0.08381414413452148
"'a','t'",0.17174601554870605
"'t','e'",0.15621471405029297
"'e',Key.backspace",0.21259808540344238
"Key.backspace,Key.backspace",0.10526895523071289
"Key.backspace,Key.backspace",0.10794210433959961
"Key.backspace,Key.backspace",0.11027693748474121
"Key.backspace,Key.backspace",0.11063289642333984
"Key.backspace,Key.backspace",0.11428117752075195
"Key.backspace,'p'",0.28167200088500977
"'p','a'",0.07127714157104492
"'a','r'",0.13187479972839355
"'r','a'",0.09207487106323242
"'a','t'",0.1676332950592041
"'t','e'",0.1443939208984375
"'e','s'",0.26802897453308105
"'s',Key.space",0.1116640567779541
"Key.space,'t'",0.0723569393157959
"'t','h'",0.08379316329956055
"'h','e'",0.03942465782165527
"'e',Key.space",0.09667205810546875
"Key.space,'l'",0.13700294494628906
"'l','a'",0.09279322624206543
"'a','n'",0.08720874786376953
"'n','g'",0.12881898880004883
"'g','u'",0.10448932647705078
"'u','a'",0.06349587440490723
"'a','g'",0.10013008117675781
"'g','e'",0.11959099769592285
"'e',Key.space",0.08024072647094727
"Key.space,'f'",0.2570052146911621
"'f','r'",0.1752607822418213
"'r','o'",0.03609609603881836
"'o','m'",0.08730912208557129
"'m',Key.space",0.11990189552307129
"Key.space,'t'",0.07663106918334961
"'t','h'",0.0759890079498291
"'h','e'",0.05982780456542969
"'e',Key.space",0.09583520889282227
"Key.space,'s'",0.27454495429992676
"'s','p'",0.08787083625793457
"'p','e'",0.2888062000274658
"'e','a'",0.3650040626525879
"'a','k'",0.20386385917663574
"'k','e'",0.14013409614562988
"'e','r'",0.17235302925109863
"'r',Key.space",0.7483839988708496
"Key.space,'a'",0.11143708229064941
"'a','n'",0.11985993385314941
"'n','d'",0.056163787841796875
"'d',Key.space",0.10393333435058594
"Key.space,'t'",0.2219698429107666
"'t','h'",0.07627487182617188
"'h','e'",0.041518211364746094
"'e',Key.space",0.1439528465270996
"Key.space,'s'",0.14129304885864258
"'s','p'",0.09181594848632812
"'p','e'",0.38318896293640137
"'e','k'",0.03188800811767578
"'k',Key.backspace",0.5186121463775635
"Key.backspace,Key.backspace",0.13815808296203613
"Key.backspace,'k'",0.2972438335418701
"'k','e'",0.02378702163696289
"'e','r'",0.09593796730041504
"'r',';'",0.2709379196166992
"';','s'",0.10411691665649414
"'s',Key.backspace",0.34708213806152344
"Key.backspace,Key.backspace",0.22388386726379395
"Key.backspace,Key.backspace",0.22816729545593262
"Key.backspace,Key.backspace",0.1279759407043457
"Key.backspace,Key.backspace",0.30835509300231934
"Key.backspace,'e'",0.1913468837738037
"'e','a'",0.11629104614257812
"'a','k'",0.1563098430633545
"'k','e'",0.12772703170776367
"'e','r'",0.0922400951385498
"'r','",0.23371601104736328
"','s'",0.10802888870239258
"'s',Key.space",0.10771512985229492
"Key.space,'i'",0.24822187423706055
"'i','n'",0.0718679428100586
"'n','t'",0.0556941032409668
"'t','e'",0.09604287147521973
"'e','n'",0.09214329719543457
"'n','t'",0.09230375289916992
"'t','.'",0.15482020378112793
"'.',Key.space",0.05605578422546387
"Key.space,Key.backspace",0.7969300746917725
"Key.backspace,'.'",0.34987688064575195
"'.',Key.space",0.09992718696594238
"Key.backspace,Key.space",0.5698959827423096
"Key.space,Key.shift",0.04678511619567871
"Key.shift,'L'",0.5296630859375
"'L','a'",0.24573183059692383
"'a','k'",0.15887188911437988
"'k','o'",0.17561101913452148
"'o','f'",0.11730027198791504
"'f','f'",0.12810492515563965
"Key.space,'b'",0.13496088981628418
"'b','e'",0.1708202362060547
"'e','l'",0.08846783638000488
"'l','i'",0.14341521263122559
"'i','e'",0.05644083023071289
"'e','v'",0.16193079948425293
"'v','e'",0.11178803443908691
"'e','s'",0.3339710235595703
"'s',Key.space",0.13203811645507812
"Key.space,'t'",0.2076728343963623
"'t','y'",0.16341114044189453
"'y','i'",0.19166302680969238
"'i','n'",0.12811684608459473
"'n','g'",0.11991405487060547
"'g',Key.space",0.8990440368652344
"Key.space,'i'",0.20617294311523438
"'i','n'",0.0879669189453125
"'n',Key.space",0.3488941192626953
"Key.space,'l'",0.18807005882263184
"'l','i'",0.16341781616210938
"'i','n'",0.12445616722106934
"'n','g'",0.1441638469696045
"'g','u'",0.12385320663452148
"'u','s'",0.14017081260681152
"'s','i'",0.10299801826477051
"'i',Key.backspace",0.304746150970459
"Key.backspace,Key.backspace",0.10077786445617676
"Key.backspace,'i'",0.21458101272583008
"'i','s'",0.06390714645385742
"'s','t'",0.16692185401916504
"'t','i'",0.29497814178466797
"'i','c'",0.11201286315917969
"'c',Key.space",0.3477170467376709
"Key.space,'f'",0.11223196983337402
"'f','o'",0.09179997444152832
"'o','r'",0.10021400451660156
"'r','m'",0.11591601371765137
"'m',Key.space",0.4179799556732178
"Key.space,'s'",0.4488410949707031
"'s','p'",0.1312110424041748
"'p','e'",0.07203292846679688
"'e','a'",0.1240072250366211
"'a','k'",0.15673589706420898
"'k','e'",0.06724095344543457
"'e','r'",0.10798907279968262
"'r',Key.space",0.5224859714508057
"Key.space,'i'",0.23949909210205078
"'i','n'",0.10400581359863281
"'n','t'",0.055455923080444336
"'t','e'",0.10432696342468262
"'e','n'",0.07624220848083496
"'n','t'",0.07971692085266113
"'t',Key.space",0.7324728965759277
"Key.space,'a'",0.15273618698120117
"'a','n'",0.015549898147583008
"'n','d'",0.1285381317138672
"'d',Key.space",0.05186200141906738
"Key.space,'p'",0.2474367618560791
"'p','o'",0.12776803970336914
"'o','l'",0.19125819206237793
"'l','i'",0.15662598609924316
"'i','t'",0.16971206665039062
"'t','i'",0.0801396369934082
"'i','c'",0.19917011260986328
"'c','a'",0.16372919082641602
"'a','l'",0.03619694709777832
"'l',Key.space",0.12371301651000977
"Key.space,'o'",1.4752240180969238
"'o','u'",0.17223191261291504
"'u','t'",0.047731876373291016
"'t','c'",0.3120410442352295
"'c','o'",0.11201620101928711
"'o','m'",0.19580888748168945
"'m','e'",0.1282179355621338
"'e',Key.space",0.06790304183959961
"Key.space,'t'",0.2030789852142334
"'t','o'",0.08389687538146973
"'o','g'",0.12015008926391602
"'g','e'",0.10738921165466309
"'e','t'",0.14128375053405762
"'t','h'",0.09218406677246094
"'h','e'",0.06811213493347168
"'e','r'",0.09591412544250488
"'r',Key.space",0.0599827766418457
"Key.space,'t'",0.12706494331359863
"'t','h'",0.10762619972229004
"'h','a'",0.08841681480407715
"'a','n'",0.12789011001586914
"'n',Key.backspace",0.48796987533569336
"Key.backspace,Key.backspace",0.11105012893676758
"Key.backspace,Key.backspace",0.1056361198425293
"Key.backspace,Key.backspace",0.09521985054016113
"Key.backspace,'c'",0.12420201301574707
"'c','a'",0.1318979263305664
"'a','n'",0.08830881118774414
"'n',Key.space",0.1074981689453125
"Key.space,'g'",0.19394397735595703
"'g','i'",0.09630799293518066
"'i','v'",0.1036679744720459
"'v','e'",0.10805010795593262
"'e',Key.space",0.0521848201751709
"Key.space,'a'",0.07211017608642578
"'a',Key.space",0.10804510116577148
"Key.space,'m'",0.5837056636810303
"'m','o'",0.1601390838623047
"'o','r'",0.14402318000793457
"'r','e'",0.09599089622497559
"'e',Key.space",0.09594917297363281
"Key.space,'h'",0.24596881866455078
"'h','o'",0.08378410339355469
"'o','l'",0.21906590461730957
"'l','i'",0.17516422271728516
"'i','s'",0.09206080436706543
"'s','t'",0.14886212348937988
"'t','i'",0.09960699081420898
"'i','c'",0.1615591049194336
"'c',Key.space",0.14568591117858887
"Key.space,'a'",0.1250298023223877
"'a','n'",0.07210803031921387
"'n','d'",0.09214591979980469
"'d',Key.space",0.08496904373168945
"Key.space,'r'",0.11070823669433594
"'r','e'",0.0643157958984375
"'e','a'",0.09939098358154297
"'a','l'",0.1125330924987793
"'l','i'",0.16381382942199707
"'i','t'",0.11224508285522461
"'t','s'",0.15370631217956543
"'s',Key.backspace",0.29009485244750977
"Key.backspace,Key.backspace",0.1060950756072998
"Key.backspace,'s'",0.10442376136779785
"'s','t'",0.10471820831298828
"'t','i'",0.11547398567199707
"'i','c'",0.11217784881591797
"'c',Key.space",0.12030887603759766
"Key.space,'v'",0.5686080455780029
"'v','i'",0.131072998046875
"'i','e'",0.08003115653991699
"'e','w'",0.06016993522644043
"'w',Key.space",0.13197708129882812
"'o','f'",0.07191610336303711
"'f',Key.space",0.12151098251342773
"Key.space,'w'",0.14243698120117188
"'w','h'",0.07595014572143555
"'h','a'",0.06770777702331543
"'a','t'",0.10426497459411621
"'t',Key.space",0.06820201873779297
"Key.space,'h'",0.310117244720459
"'h','e'",0.09594273567199707
"'e',Key.backspace",0.46163105964660645
"Key.backspace,'a'",0.0563809871673584
"'a','p'",0.18195390701293945
"'p','p'",0.14287018775939941
"'p','e'",0.12514495849609375
"'e','n'",0.13411784172058105
"'n','s'",0.37886714935302734
"Key.backspace,Key.backspace",0.1471390724182129
"Key.backspace,Key.backspace",0.13294601440429688
"Key.backspace,Key.backspace",0.24979305267333984
"Key.backspace,Key.backspace",0.11719584465026855
"Key.backspace,Key.backspace",0.1169900894165039
"Key.backspace,Key.backspace",0.12315487861633301
"Key.backspace,Key.backspace",0.2558450698852539
"Key.backspace,Key.backspace",0.2569751739501953
"Key.backspace,Key.backspace",0.16301703453063965
"Key.backspace,Key.backspace",0.14900684356689453
"Key.backspace,Key.backspace",0.12897992134094238
"Key.backspace,'t'",0.6368370056152344
"'t','h'",0.04016518592834473
"'h','e'",0.0680849552154541
"'e',Key.space",0.05176401138305664
"Key.space,'i'",0.1482999324798584
"'i','m'",0.10785603523254395
"'m','p'",0.17620396614074707
"'p','a'",0.07973980903625488
"'a','c'",0.16881918907165527
"'c','t'",0.22742319107055664
"'t',Key.space",0.1274278163909912
"Key.space,'o'",0.15340304374694824
"'o','f'",0.09202194213867188
"'f',Key.space",0.08507990837097168
"Key.space,'l'",0.11496210098266602
"'l','a'",0.13965082168579102
"'a','n'",0.06814408302307129
"'n','g'",0.3279881477355957
"'g','u'",0.14988994598388672
"'u','a'",0.08397912979125977
"'a','g'",0.0962839126586914
"'g','e'",0.15598106384277344
"'e',Key.space",0.10396194458007812
"Key.space,'a'",0.10012507438659668
"'a','n'",0.15491580963134766
"'n','d'",0.019756078720092773
"'d',Key.space",0.12717103958129883
"Key.space,'l'",0.15892386436462402
"'l','i'",0.16013216972351074
"'i','n'",0.08000802993774414
"'n','g'",0.20270490646362305
"'g','u'",0.13206696510314941
"'u','i'",0.1356501579284668
"'i','s'",0.2803928852081299
"'s','t'",0.1973109245300293
"'t','i'",0.17054009437561035
"'i','c'",0.14230084419250488
"'c','s'",0.1359860897064209
"'s','.'",0.29007816314697266
"Key.enter,Key.shift",0.07705807685852051
"Key.shift,'T'",0.2354602813720703
"'T','h'",0.05916476249694824
"'h','i'",0.09196209907531738
"'i','s'",0.07280588150024414
"'s',Key.space",0.08771896362304688
"Key.space,'w'",0.18212413787841797
"'w','a'",0.1119840145111084
"'a','s'",0.13198399543762207
"'s',Key.space",0.11562895774841309
"Key.space,'a'",0.056025028228759766
"'a',Key.space",0.11606693267822266
"Key.space,'t'",0.1933140754699707
"'t','i'",0.11190009117126465
"'i','m'",0.10410284996032715
"'m','e'",0.10390710830688477
"'e',Key.space",0.06787490844726562
"Key.space,'o'",0.38422393798828125
"'o','f'",0.1356191635131836
"'f',Key.space",0.05556178092956543
"Key.space,'i'",0.18168210983276367
"'i','m'",0.13802599906921387
"'m','m'",0.13199186325073242
"'m','e'",0.08575701713562012
"'e','n'",0.09228324890136719
"'n','s'",0.11215472221374512
"'s','e'",0.15176820755004883
"'e',Key.space",0.1401350498199463
"Key.space,'d'",0.7188758850097656
"'d','i'",0.25083303451538086
"'i','v'",0.048187971115112305
"'v','i'",0.15228605270385742
"'i','s'",0.07575511932373047
"'s','i'",0.19699668884277344
"'i','v'",0.13265204429626465
"'v','e'",0.29034900665283203
"'e','n'",0.10791826248168945
"'n','e'",0.1960597038269043
"'e','s'",0.21190929412841797
"'s','s'",0.16495990753173828
"'s',Key.space",0.059787750244140625
"Key.space,'i'",0.13826608657836914
"'i','n'",0.05987906455993652
"'n',Key.space",0.0880281925201416
"Key.space,Key.shift",0.3482067584991455
"Key.shift,'A'",0.11585712432861328
"'A','m'",0.1867668628692627
"'m','e'",0.34400296211242676
"'e','r'",0.1683189868927002
"'r','i'",0.17676806449890137
"'i','c'",0.08791399002075195
"'c','a'",0.14861202239990234
"'a','.'",0.1276712417602539
"'.',Key.space",0.07586669921875
"Key.shift,'B'",1.941227912902832
"'B',Key.backspace",0.65830397605896
"Key.backspace,Key.shift",0.2004070281982422
"Key.shift,'T'",0.16367006301879883
"'T','h'",0.07163691520690918
"'h','e'",0.07262802124023438
"'e',Key.space",0.16590213775634766
"Key.space,'e'",1.1750049591064453
"'e','l'",0.10320711135864258
"'l','e'",0.05179595947265625
"'e','c'",0.20409202575683594
"'c','t'",0.18182897567749023
"'t','i'",0.048011064529418945
"'i','o'",0.10386276245117188
"'o','n'",0.03220820426940918
"'n',Key.space",0.09997391700744629
"Key.space,'o'",0.11599898338317871
"'o','f'",0.09998106956481934
"'f',Key.space",0.24993491172790527
"Key.space,Key.shift",0.4609091281890869
"Key.shift,'B'",0.08394289016723633
"'B','u'",0.11254501342773438
"'u','s'",0.13250494003295898
"'s','h'",0.0921320915222168
"'h',Key.space",0.11493492126464844
"Key.space,'a'",0.015516042709350586
"'a','n'",0.14699792861938477
"'n','d'",0.008101224899291992
"'d',Key.space",0.11204075813293457
"Key.space,Key.shift",0.0521700382232666
"Key.shift,'G'",0.11229205131530762
"'G','o'",0.09575700759887695
"'o','r'",0.13623785972595215
"'r','e'",0.07197022438049316
"Key.space,'w'",0.39397501945495605
"'w','a'",0.09212207794189453
"'a','s'",0.13265109062194824
"'s',Key.space",0.10489082336425781
"Key.space,'e'",0.8765511512756348
"'e','x'",0.16402912139892578
"'x','t'",0.24124574661254883
"'t','r'",0.18396401405334473
"'r','e'",0.03954505920410156
"'e','m'",0.14328813552856445
"'m','e'",0.0439910888671875
"'e','l'",0.1278069019317627
"'l','y'",0.5091547966003418
"'y',Key.space",0.16687726974487305
"Key.space,'c'",0.19504785537719727
"'c','l'",0.08405089378356934
"'l','o'",0.15733098983764648
"'o','s'",0.05967307090759277
"'s','e'",0.0919489860534668
"'e',Key.space",0.22403907775878906
"Key.space,'c'",0.3169879913330078
"'c','o'",0.06413698196411133
"'o','m'",0.6282088756561279
"'m','i'",0.16472411155700684
"'i','n'",0.0842280387878418
"'n','g'",0.10428214073181152
"'g',Key.backspace",0.5371217727661133
"Key.backspace,Key.backspace",0.21129488945007324
"Key.backspace,Key.backspace",0.12090015411376953
"Key.backspace,Key.backspace",0.11197400093078613
"Key.backspace,Key.backspace",0.12904000282287598
"Key.backspace,Key.backspace",0.1167449951171875
"Key.backspace,Key.backspace",0.12275886535644531
"Key.backspace,'e'",0.06624197959899902
"'e',Key.backspace",0.5670993328094482
"Key.backspace,Key.space",0.1380479335784912
"Key.space,'e'",0.10389590263366699
"'e','s'",0.06420016288757324
"'s','s'",0.17681479454040527
"'s','e'",0.23195219039916992
"'e','n'",0.1950547695159912
"'n','t'",0.0920710563659668
"'t','i'",0.08411908149719238
"'i','a'",0.07204890251159668
"'a','l'",0.08401608467102051
"'l','l'",0.2152101993560791
"'l','y'",0.2556607723236084
"'y',Key.space",0.12304306030273438
"Key.space,'c'",0.10407185554504395
"'c','o'",0.07200312614440918
"'o','m'",0.08399295806884766
"'m','i'",0.19072484970092773
"'i','n'",0.052816152572631836
"'n','g'",0.0474240779876709
"'g',Key.space",0.08787298202514648
"Key.space,'d'",0.10016798973083496
"'d','o'",0.08389878273010254
"'o','w'",0.09200835227966309
"'w','n'",0.06806564331054688
"'n',Key.space",0.12386918067932129
"Key.space,'t'",0.8910081386566162
"'t','o'",0.06396484375
"'o',Key.space",0.04773879051208496
"Key.space,'o'",0.17934536933898926
"'o','n'",0.07599186897277832
"'n','e'",0.04766201972961426
"'e',Key.space",0.17466306686401367
"Key.space,'s'",0.19972991943359375
"'s','t'",0.13903474807739258
"'t','a'",0.07184934616088867
"'a','t'",0.09593987464904785
"'t','e'",0.1241309642791748
"'e',Key.shift",0.26596784591674805
"Key.shift,':'",0.07622718811035156
"':',Key.space",0.059710025787353516
"Key.shift,'F'",0.10694694519042969
"'F','l'",0.1839580535888672
"'l','o'",0.4151458740234375
"'o','r'",0.08434796333312988
"'r','i'",0.1696782112121582
"'i','d'",0.1999828815460205
"'d','a'",0.07994413375854492
"'a','.'",0.0719747543334961
"'.',Key.space",0.07196402549743652
"Key.shift,'T'",0.17654919624328613
"'T','h'",0.08793783187866211
"'h','e'",0.05579400062561035
"'e',Key.space",0.16586613655090332
"Key.space,'v'",0.680495023727417
"'v','o'",0.08478999137878418
"'o','t'",0.15117478370666504
"'t','e'",0.0836801528930664
"'e',Key.space",0.3132669925689697
"Key.space,Key.backspace",0.3338909149169922
"Key.backspace,'s'",0.07232308387756348
"'s',Key.space",0.1356949806213379
"Key.space,'o'",0.7120440006256104
"'o','f'",0.10396313667297363
"'f',Key.space",0.07704496383666992
"Key.space,Key.shift",0.18999290466308594
"Key.shift,'F'",0.11593890190124512
"'F','l'",0.09208798408508301
"'l','o'",0.16187310218811035
"'o','r'",0.1470329761505127
"'r','i'",0.12688088417053223
"'i','d'",0.2461380958557129
"'d','a'",0.08779501914978027
"'a',Key.space",0.14410090446472168
"Key.space,'w'",0.2122189998626709
"'w','e'",0.08772110939025879
"'e','r'",0.1040949821472168
"'r','e'",0.08797407150268555
"'e',Key.space",0.09595298767089844
"Key.space,'h'",1.3158259391784668
"'h','e'",0.15635085105895996
"'e','a'",0.1266160011291504
"'a','v'",0.10041236877441406
"'v','i'",0.16899371147155762
"'i','l'",0.11893820762634277
"'l','y'",0.20037388801574707
"'y',Key.space",0.13494610786437988
"Key.space,'d'",0.37462282180786133
"'d','i'",0.12297916412353516
"'i','s'",0.08408880233764648
"'s','p'",0.12295413017272949
"'p','u'",0.11979889869689941
"'u','t'",0.1830141544342041
"'t','e'",0.11212801933288574
"'e','d'",0.19090986251831055
"'d',Key.space",0.15729689598083496
"Key.space,'s'",0.4647860527038574
"'s','o'",0.12380719184875488
"'o','m'",0.0602419376373291
"'m','e'",0.13995003700256348
"'e',Key.backspace",1.7488110065460205
"Key.backspace,Key.backspace",0.10481691360473633
"Key.backspace,Key.backspace",0.12320804595947266
"Key.backspace,Key.backspace",0.09679293632507324
"'t','h'",0.06355929374694824
"'h','e'",0.03354501724243164
"'e',Key.space",0.09780192375183105
"Key.space,Key.shift",0.09180688858032227
"Key.shift,'D'",0.06412792205810547
"'D','e'",0.33994603157043457
"'e','m'",0.17387127876281738
"'m','o'",0.16028976440429688
"'o','r'",0.3246619701385498
"'r',Key.backspace",0.419827938079834
"Key.backspace,'c'",0.06446409225463867
"'c','r'",0.2056891918182373
"'r','a'",0.09624481201171875
"'a','t'",0.1719379425048828
"'t','e'",0.08788228034973145
"'e',Key.space",0.1828916072845459
"Key.space,'a'",0.26726317405700684
"'a','l'",0.10397982597351074
"'l','l'",0.12378215789794922
"'l','e'",0.19695019721984863
"'e','g'",0.20741677284240723
"'g','e'",0.1036829948425293
"'e','d'",0.2212369441986084
"'d',Key.space",0.19191622734069824
"Key.space,'t'",0.3994710445404053
"'t','a'",0.1183018684387207
"'a','h'",0.003970146179199219
"'h','t'",0.10039567947387695
"'t',Key.space",0.09545016288757324
"'t','h'",0.0721280574798584
"'h','e'",0.023707866668701172
"'e','r'",0.13217496871948242
"'r','e'",0.08019304275512695
"'e',Key.space",0.10394406318664551
"Key.space,'w'",0.1083979606628418
"'w','e'",0.09984493255615234
"'e','r'",0.11583614349365234
"'r','e'",0.14480185508728027
"'e',Key.space",0.2598419189453125
"Key.space,Key.space",0.10732531547546387
"Key.space,'n'",0.003821849822998047
"'n','u'",0.18216991424560547
"'u','m'",0.1690990924835205
"'m','e'",0.11191606521606445
"'e','r'",0.06807613372802734
"'r','o'",0.07165074348449707
"'o','u'",0.11206293106079102
"'u','s'",0.30336523056030273
"'s',Key.space",0.11176180839538574
"Key.space,'u'",0.5598700046539307
"'u','n'",0.17122197151184082
"'n','c'",0.11596417427062988
"'c','o'",0.09274888038635254
"'o','n'",0.11896419525146484
"'n','u'",0.23826384544372559
"'u',Key.backspace",0.4168879985809326
"Key.backspace,Key.backspace",0.1095271110534668
"Key.backspace,'u'",0.23953890800476074
"'u','n'",0.16181087493896484
"'n','t'",0.0560460090637207
"'t','e'",0.08349013328552246
"'e','d'",0.1506497859954834
"'d',Key.space",0.12794113159179688
"Key.space,'a'",0.11143708229064941
"'a',Key.backspace",0.3709897994995117
"Key.backspace,'o'",0.20763707160949707
"'o','r'",0.06808805465698242
"'r',Key.space",0.05579996109008789
"Key.space,'m'",0.1018381118774414
"'m','i'",0.16934585571289062
"'i','s'",0.04391312599182129
"'s','c'",0.5299370288848877
"'c','o'",0.43489670753479004
"'o','u'",0.11223816871643066
"'u','r'",0.06394696235656738
"'r','n'",0.15331625938415527
"'n',Key.backspace",0.3325648307800293
"Key.backspace,Key.backspace",0.08399605751037598
"Key.backspace,'n'",0.22905278205871582
"'n','t'",0.023655176162719727
"'t','e'",0.09234499931335449
"'e','d'",0.1650228500366211
"'d',Key.space",0.13159513473510742
"Key.space,'v'",0.16946911811828613
"'v','o'",0.10407090187072754
"'o','i'",0.08394098281860352
"'i',Key.backspace",0.5138928890228271
"Key.backspace,'t'",0.12409710884094238
"'t','e'",0.11194896697998047
"'e','s'",0.18392300605773926
"'s',Key.space",0.7118840217590332
"Key.space,'a'",0.08416414260864258
"'a','n'",0.04780173301696777
"'n','d'",0.06397223472595215
"'d',Key.space",0.08009791374206543
"Key.space,'d'",0.11608004570007324
"'d','e'",0.16076111793518066
"'e','m'",0.06822085380554199
"'m','a'",0.16496682167053223
"'a','n'",0.11178922653198242
"'n','d'",0.05219078063964844
"'d','e'",0.181901216506958
"'e','d'",0.1603708267211914
"'d',Key.space",0.1156611442565918
"Key.space,'a'",1.6081688404083252
"'a',Key.space",0.08765006065368652
"Key.space,'r'",0.09610390663146973
"'r','e'",0.10911011695861816
"'e','c'",0.22400403022766113
"'c','o'",0.11490201950073242
"'o','u'",0.07610392570495605
"'u','n'",0.2280740737915039
"'n','t'",0.10392093658447266
"'t','.'",0.7148880958557129
"'.',Key.backspace",1.7168419361114502
"Key.backspace,'s'",0.07223105430603027
"'s',Key.space",0.20595693588256836
"Key.space,Key.shift",0.11488604545593262
"Key.shift,'('",0.09992074966430664
"'(','G'",0.9924232959747314
"'G','o'",0.4487118721008301
"'o','r'",0.09604096412658691
"'r','e'",0.10432100296020508
"'e',Key.shift",0.1710200309753418
"Key.shift,')'",0.07150602340698242
"')',Key.space",0.12803196907043457
"Key.space,Key.shift",0.18415307998657227
"'B','u'",0.3219640254974365
"'u','s'",0.13803505897521973
"'s','h'",0.10400795936584473
"'h',Key.space",0.223876953125
"Key.space,'s'",1.326063871383667
"'s','u'",0.16786623001098633
"'u','p'",0.16251397132873535
"'p','p'",0.15359997749328613
"'p','o'",0.16211915016174316
"'o','s'",0.07564973831176758
"'s','e'",0.10830211639404297
"'e','d'",0.17561101913452148
"'d','l'",0.06439614295959473
"'l','y'",0.23485088348388672
"'y',Key.space",0.11218714714050293
"Key.space,'w'",1.0031888484954834
"'w','o'",0.06766700744628906
"'o','n'",0.0838310718536377
"'n',Key.space",0.1680300235748291
"Key.space,'t'",0.11204290390014648
"'t','h'",0.07230496406555176
"'h','e'",0.08371806144714355
"'e',Key.space",0.19192290306091309
"Key.space,'s'",0.07610297203063965
"'s','t'",0.13501524925231934
"'t','a'",0.07196187973022461
"'a','t'",0.10808277130126953
"'t','e'",0.09602022171020508
"'e',Key.space",0.14368081092834473
"Key.space,'a'",0.07645511627197266
"'a','n'",0.3918631076812744
"'n','d'",0.10485196113586426
"'d',Key.space",0.08320307731628418
"Key.space,'o'",0.11855292320251465
"'o','f'",0.06444883346557617
"'f',Key.space",0.3097710609436035
"Key.space,'c'",0.1402602195739746
"'c','o'",0.055954933166503906
"'o','u'",0.11265993118286133
"'u','r'",0.09501791000366211
"'r','s'",0.09628486633300781
"'s','e'",0.1277780532836914
"'e',Key.space",0.12007522583007812
"Key.space,'d'",0.28101086616516113
"'d','i'",0.12706494331359863
"'i','d'",0.01949906349182129
"'d',Key.space",0.19530820846557617
"Key.space,'n'",0.320253849029541
"'n','o'",0.15485596656799316
"'o','t'",0.10402917861938477
"'t',Key.space",0.11184573173522949
"Key.space,'s'",0.14019203186035156
"'s','u'",0.13684511184692383
"'u','p'",0.13208699226379395
"'p','p'",0.1619548797607422
"'p','o'",0.16399312019348145
"'o','r'",0.1438288688659668
"'r','t'",0.1603069305419922
"'t',Key.space",0.0718071460723877
"Key.space,'a'",0.13103199005126953
"'a',Key.space",0.0837249755859375
"Key.space,'r'",0.21527814865112305
"'r','e'",0.1000521183013916
"'e','c'",0.20326876640319824
"'c','o'",0.0717930793762207
"'o','u'",0.09993600845336914
"'u','n'",0.19776582717895508
"'n','t'",0.0762319564819336
"'t','.'",0.09993600845336914
"'.',Key.space",0.05977010726928711
"Key.shift,'T'",0.37702298164367676
"'T','h'",0.13895893096923828
"'h','e'",0.0921640396118164
"'e',Key.space",0.1040048599243164
"Key.space,'c'",0.29716014862060547
"'c','u'",0.09989786148071289
"'u','r'",0.11491823196411133
"'r','r'",0.1298668384552002
"'r','e'",0.10036301612854004
"'e','n'",0.12379193305969238
"'n','t'",0.08008289337158203
"'t',Key.space",0.1160581111907959
"Key.space,Key.shift",0.30289697647094727
"Key.shift,'A'",0.14379405975341797
"'A','m'",0.27414584159851074
"'m','e'",0.06003117561340332
"'e','r'",0.09204697608947754
"'r',Key.backspace",0.36290407180786133
"Key.backspace,Key.backspace",0.10507082939147949
"Key.backspace,Key.backspace",0.20790910720825195
"Key.backspace,Key.backspace",0.09616303443908691
"Key.backspace,Key.shift",0.2719149589538574
